"Year","Month","Median","2.5 Percentile","97.5 Percentile"
1950,1,102.69,95.51,109.38
1950,2,87.73,81.54,94.01
1950,3,53.82,49.24,58.25
1950,4,26.48,21.97,30.96
1950,5,-0.68,-4.96,3.92
1950,6,14.1,8.39,20.02
1950,7,32.62,26.24,39.07
1950,8,57.11,51.21,62.89
1950,9,81.37,75.26,87.29
1950,10,65.16,59.59,70.72
1950,11,100.49,93.04,107.53
1950,12,106.33,98.34,114.56
1951,1,86.29,79.27,93.6
1951,2,44.22,38.22,50.33
1951,3,42.27,37.44,47.03
1951,4,8.04,3.6,12.81
1951,5,1.78,-2.61,5.98
1951,6,16.2,11.11,21.24
1951,7,38.17,32.45,43.81
1951,8,71.36,65.65,76.63
1951,9,90.99,85.63,96.69
1951,10,73.41,68.38,78.51
1951,11,112.13,104.81,118.87
1951,12,110.45,102.45,118.06
1952,1,80.81,73.76,87.45
1952,2,49.08,43.31,55.45
1952,3,39.82,35.14,44.57
1952,4,6.31,1.62,10.89
1952,5,6.71,2.47,10.95
1952,6,22.17,17.32,27.68
1952,7,45.58,40,51.24
1952,8,71.34,65.67,76.63
1952,9,82.75,77.26,88.27
1952,10,129.05,123.71,134.26
1952,11,69.32,62.01,76.23
1952,12,95.03,87.58,102.66
1953,1,91.57,84.51,98.89
1953,2,71.22,65.19,77.23
1953,3,34.31,29.87,38.81
1953,4,20.46,15.8,25.06
1953,5,14.91,10.64,18.9
1953,6,22.1,17.2,27.07
1953,7,56.81,50.92,62.51
1953,8,66.85,61.41,72.35
1953,9,97.17,91.57,102.52
1953,10,70.86,65.92,76.26
1953,11,74.09,66.88,80.96
1953,12,111.97,103.96,120.06
1954,1,124.08,116.5,131.59
1954,2,46.27,39.88,52.36
1954,3,57.76,52.99,62.53
1954,4,15.17,10.58,19.5
1954,5,14.94,10.72,19.75
1954,6,19.47,14.53,24.63
1954,7,51.57,45.65,57.04
1954,8,76.75,70.66,82.5
1954,9,65.58,60.05,71.07
1954,10,67.28,62.01,72.46
1954,11,77.33,70.13,84.17
1954,12,108.87,101.32,116.44
1955,1,115.27,108.03,122.55
1955,2,45.32,39.34,51.6
1955,3,57.27,52.5,61.88
1955,4,2.94,-1.39,7.33
1955,5,6.31,2.11,10.69
1955,6,26.35,21.2,31.18
1955,7,56.56,50.51,62.77
1955,8,79.52,74.04,85.22
1955,9,89.77,84.42,95.45
1955,10,69.42,64.06,74.8
1955,11,121.6,114.61,128.14
1955,12,130.85,122.97,138.78
1956,1,90.79,84.29,97.84
1956,2,50.9,44.76,57.17
1956,3,50.99,46.1,55.55
1956,4,14.66,10.3,19.11
1956,5,4.77,0.69,9.07
1956,6,12.96,8.27,17.89
1956,7,37.61,31.9,43.41
1956,8,54.4,48.6,59.92
1956,9,85.05,79.55,90.54
